0x00110000: Mth::IsInfinity
0x00538128: lg2
0x00538130: lg2_h
0x00538138: lg2_l
0x00538140: ovt
0x00538148: cp
0x00538150: cp_h
0x00538158: cp_l
0x00538160: ivln2
0x00538168: ivln2_h
0x00538170: ivln2_l
0x005381d0: Ed::CParkGenerator::InitializeCollisionInfo
0x00538240: tiny
0x00538244: zero
0x00538248: pi_o_4
0x0053824c: pi_o_2
0x00538250: pi
0x00538254: pi_lo
0x00538260: bp
0x00538268: dp_h
0x00538270: dp_l
0x00538278: zero
0x0053827c: one
0x00538280: two
0x00538284: two24
0x00538288: huge
0x0053828c: tiny
0x00538290: L1
0x00538294: L2
0x00538298: L3
0x0053829c: L4
0x005382a0: L5
0x005382a4: L6
0x005382a8: P1
0x005382ac: P2
0x005382b0: P3
0x005382b4: P4
0x005382b8: P5
0x005382bc: lg2
0x005382c0: lg2_h
0x005382c4: lg2_l
0x005382c8: ovt
0x005382cc: cp
0x005382d0: cp_h
0x005382d4: cp_l
0x005382d8: ivln2
0x005382dc: ivln2_h
0x005382e0: ivln2_l
0x005382e8: two_over_pi
0x00538398: Ed::CParkGenerator::UpdateCollisionInfo
0x005384e8: Ed::CParkGenerator::RemoveCollisionInfo
0x00538550: Ed::CParkGenerator::RemoveOuterShellPieces
0x00538600: npio2_hw
0x00538680: zero
0x00538684: half
0x00538688: two8
0x0053868c: invpio2
0x00538690: pio2_1
0x00538694: pio2_1t
0x00538698: pio2_2
0x0053869c: pio2_2t
0x005386a0: pio2_3
0x005386a4: pio2_3t
0x005386a8: init_jk
0x005386b8: PIo2
0x005386e4: zero
0x005386e8: one
0x005386ec: two8
0x005386f0: twon8
0x005386f8: one
0x005386fc: pio4
0x00538700: pio4lo
0x00538708: T
0x00538750: TWO52
0x00538758: Ed::CParkGenerator::CreateGapPiece
0x00538760: two54
0x00538768: twom54
0x00538770: huge
0x00538778: tiny
0x00538850: Ed::CParkGenerator::HighlightAllPieces
0x005388a8: Ed::CParkGenerator::SetGapPiecesVisible
0x00538920: Ed::CParkGenerator::SetRestartPiecesVisible
0x005389c8: Ed::CParkGenerator::SetMaxPlayers
0x00538a28: Ed::CParkGenerator::GetMaxPlayersPossible
0x00538a90: Ed::CParkGenerator::SourceList_Init
0x00538c80: Mth::SinCosTable
0x00538e40: Ed::CParkGenerator::SourceList_Deinit
0x00538eb8: Ed::CParkGenerator::SourceList_GetPiece
0x00538f28: Ed::CParkGenerator::CloneSector
0x00539070: Ed::CParkGenerator::DeleteSectorImmediately
0x005390d8: Ed::CParkGenerator::MarkSectorForDeletion
0x00539130: Ed::CParkGenerator::CreateClonedPiece
0x005392b8: Ed::CParkGenerator::ReclonePieceSector
0x005393f0: Mth::RandSeed
0x005393f4: Mth::RandA
0x005393f8: Mth::RandB
0x005393fc: Mth::RandSeed2
0x00539400: Mth::RandC
0x00539404: Mth::RandD
0x00539408: localBuf.633
0x00539428: match_position
0x0053942c: match_length
0x00539430: text_buf
0x00539434: lson
0x00539438: rson
0x0053943c: dad
0x00539440: sTextBuf
0x005394b8: Ed::CParkGenerator::MarkClonedPieceForDelete
0x005394e8: Ed::CParkGenerator::DestroyClonedPiece
0x005395e0: Ed::CParkGenerator::CleanClonedPieceList
0x00539650: Ed::CParkGenerator::CleanBreakableObjects
0x00539718: Ed::CParkGenerator::SourceList_AddNodeArrayData
0x005399b8: Ed::CParkGenerator::ReadInRailInfo
0x00539f00: Ed::CParkGenerator::scan_for_cluster
0x0053a048: Ed::CParkGenerator::scan_for_rail_node
0x0053a488: Config::gReturnTo
0x0053a508: Config::gReturnString
0x0053a588: Config::gMemCardHeader
0x0053a5f0: Ed::CParkGenerator::DestroyRailInfo
0x0053a608: SIO::pIRXNameBuf
0x0053a620: Ed::CParkGenerator::FindNearestRailPoint
0x0053a680: SIO::s_pad_buf
0x0053a6b0: Ed::CParkGenerator::CountParkObjectUseage
0x0053a880: gp_pool
0x0053a900: g_pool_size
0x0053a938: Ed::CParkGenerator::GetParkNodeArrayName
0x0053a970: Ed::CParkGenerator::GetParkZoneName
0x0053a988: Pip::spp_pre_files
0x0053a9a8: Ed::CParkGenerator::GenerateRailNodeArray
0x0053ab18: Pip::sp_unpreed_files
0x0053ac50: Ed::CParkGenerator::GenerateObjectNodeArray
0x0053aea0: Ed::CParkGenerator::RemoveNodeArray
0x0053af40: Ed::CParkGenerator::GenerateOutRailSet
0x0053b240: Ed::CParkGenerator::CleanUpOutRailSet
0x0053b270: Ed::CParkGenerator::set_up_object_nodes
0x0053b548: Ed::CParkGenerator::set_up_rail_nodes
0x0053b798: Tmr::gCPUTimeCount
0x0053b7a0: Tmr::gTimerInfo
0x0053b7d0: Tmr::gStoredTimerInfo
0x0053b800: Tmr::now
0x0053b840: Mc::s_dma_buffer
0x0053b9c0: Ed::CParkGenerator::set_up_restart_nodes
0x0053ba40: Mc::file_table
0x0053c140: SIO::s_kbd_device_desc
0x0053c158: SIO::s_kbd_event_list
0x0053c2a0: SIO::s_kbd_translated_char_list
0x0053c2d0: SIO::s_kbd_device
0x0053c2d8: SIO::s_makes
0x0053c2f8: SIO::s_num_makes
0x0053c2fc: SIO::s_kb_read_logic_task
0x0053c300: Config::s_elf_name
0x0053c340: Nx::Sky::sky_map
0x0053c378: Gfx::sQTable
0x0053caf0: Ed::CParkGenerator::SetLightProps
0x0053cb78: Gfx::sTTable
0x0053cbc0: Ed::CParkGenerator::SetLight
0x0053cc38: Ed::CParkGenerator::CalculateLighting
0x0053d228: Ed::CParkGenerator::CalculateVertexLighting
0x0053d380: Gfx::CStaticBlender::s_result_pose
0x0053d558: Ed::CParkGenerator::AddRestart
0x0053d930: Ed::CParkGenerator::NumRestartsOfType
0x0053da48: Ed::CParkGenerator::NotEnoughRestartsOfType
0x0053da70: Ed::CParkGenerator::get_restart_slots
0x0053db30: Ed::CParkGenerator::RemoveRestart
0x0053dc70: Ed::CParkGenerator::FreeRestartExists
0x0053dc80: Nx::CFaceTexMassager::s_model_face_points
0x0053dcc0: Gfx::CModelCollData::s_modelColl_Lookup
0x0053dce0: Gfx::bone_pos_scratch
0x0053dde0: Ed::CParkGenerator::KillRestarts
0x0053de30: Ed::CParkGenerator::ClearAutomaticRestarts
0x0053def8: Ed::CParkEditor::sSgltnInstance
0x0053df80: Ed::CParkEditor::sSgltnDelete
0x0053e018: Ed::CParkEditor::CParkEditor
0x0053e0e0: Nx::CFontManager::s_font_tab
0x0053e1b0: Ed::CParkEditor::_CParkEditor
0x0053e210: Ed::CParkEditor::v_start_cb
0x0053e2a0: Nx::CFontManager::s_font_lookup
0x0053e2c0: Gfx::s_hide_model_helper
0x0053e2d0: Nx::CEngine::s_loaded_scenes
0x0053e2f0: dir.3027
0x0053e308: Nx::CLightManager::s_light_envs
0x0053e330: Ed::CParkEditor::v_stop_cb
0x0053e360: Ed::CParkEditor::Initialize
0x0053e3c0: Ed::CParkEditor::Deinitialize
0x0053e4b0: Ed::CParkEditor::s_logic_code
0x0053e530: Ed::CParkEditor::Update
0x0053e548: Nx::CLightManager::s_LightEnv_Table
0x0053e570: Nx::CLightManager::sp_vc_lights
0x0053e798: Ed::CParkEditor::rail_placement_logic
0x0053e7c8: Ed::CParkEditor::regular_command_logic
0x0053f6f8: Ed::CParkEditor::do_piece_select_commands
0x0053f9b0: Ed::CParkEditor::s_display_code
0x0053f9b8: Ed::CParkEditor::s_input_logic_code
0x0053fbe8: Ed::CParkEditor::Reset
0x0053fff8: Ed::CParkEditor::SetStatus
0x00540030: Ed::CParkEditor::SetPaused
0x00540160: Ed::CParkEditor::MakeEditorStuffVisible
0x00540190: stub.2172
0x005401b0: Nx::CLoadScreen::s_bar_start_color
0x005401b8: Nx::CLoadScreen::s_bar_end_color
0x005401c0: Nx::CLoadScreen::s_bar_border_color
0x005401c8: Nx::CTexDictManager::s_tex_dict_lookup
0x005401e4: Nx::CTexDictManager::sp_sprite_tex_dict
0x005401e8: Nx::CTexDictManager::sp_particle_tex_dict
0x005401f0: Nx::CVisibilityManager::m_status_fifo
0x005402b0: stub_bbox.2553
0x005402e0: stub_vec.2564
0x00540300: stub_mat.2572
0x00540350: stub_mat.2583
0x00540370: Ed::CParkEditor::AccessDisk
0x005403a0: Gfx::CGlobalEffectsManager::m_states
0x005403a8: Gfx::CGlobalEffectsManager::m_tempLights
0x005403c0: Nx::s_poly_table
0x005403e0: sector_table.3603
0x00540560: Ed::CParkEditor::PostMemoryCardLoad
0x005405e0: collision_table.3604
0x00540700: Ed::CParkEditor::WriteIntoStructure
0x00540730: Ed::CParkEditor::ReadFromStructure
0x00540770: Ed::CParkEditor::GetSummaryInfoFromBuffer
0x005407e0: Nx::CFog::s_rgba
0x005407e8: Nx::CFog::s_sky_rgba
0x005407f0: sector_table.3864
0x00540800: Ed::CParkEditor::WriteCompressedMapBuffer
0x00540828: Ed::CParkEditor::GetCompressedMapBuffer
0x00540858: Ed::CParkEditor::SetCompressedMapBuffer
0x00540898: Ed::CParkEditor::SetAppropriateCamera
0x00540938: Ed::CParkEditor::SwitchMenuPieceToMostRecentClipboard
0x005409f8: Ed::CParkEditor::IsParkFull
0x00540a28: Ed::CParkEditor::RoomToCopyOrPaste
0x00540a48: Ed::CParkEditor::turn_on_or_update_piece_menu
0x00540b08: Ed::CParkEditor::update_analog_stick_menu_control_state
0x00540ba8: Ed::CParkEditor::pass_event_to_listener
0x00540bf8: collision_table.3865
0x00540cc0: Ed::CParkEditor::BindParkEditorToController
0x00540da0: Ed::CParkEditor::GetCursorPos
0x00540dc0: Ed::CParkEditor::DestroyClipboardsWhichAreTooBigToFit
0x00540df8: Ed::CParkEditor::SetTimeOfDayScript
0x00540e08: Ed::IsWithinParkBoundaries
0x00540ef0: Ed::FindNearestRailPoint
0x00540f48: Ed::GetMaxPlayers
0x00540f70: Ed::GetParkName
0x00540f98: Ed::ScriptSetParkEditorTimeOfDay
0x00541000: Nx::CShatterManager::shatterAccel
0x00541008: Ed::ScriptGetParkEditorTimeOfDayScript
0x00541010: Nx::CShatterManager::shatterGravity
0x00541020: Nx::CShatterManager::shatterOrigin
0x00541030: Nx::CPS2TextureProjectionManager::s_TexProjInstances
0x00541050: p_bone_handled.2454
0x005410b0: Ed::ScriptRebuildParkNodeArray
0x005410b8: Ed::ScriptGetParkEditorCursorPos
0x00541150: Anm::CPoseScratchPad::smp_scratch_poses
0x00541158: Ed::ScriptSwitchToParkEditorCamera
0x00541268: Ed::ScriptSetParkEditorState
0x005412e0: Ed::ScriptSetParkEditorPauseMode
0x00541358: Ed::ScriptCustomParkMode
0x00541450: Ed::ScriptSetParkEditorMaxPlayers
0x005414f8: Ed::ScriptGetParkEditorMaxPlayers
0x00541578: Ed::ScriptGetParkEditorMaxPlayersPossible
0x00541600: Ed::ComputeResizedDims
0x005417c8: Ed::ScriptCanCleanlyResizePark
0x005419f8: Ed::ResizePark
0x00541b38: Ed::ScriptResizePark
0x00541e98: Ed::ScriptGetCurrentParkBounds
0x00542078: Ed::ScriptCanChangeParkDimension
0x00542210: Ed::ScriptSaveParkToDisk
0x00542288: Ed::ScriptLoadParkFromDisk
0x00542300: Ed::ScriptIsParkUnsaved
0x00542328: Ed::ScriptFireCustomParkGap
0x00542388: Ed::ScriptSetEditedParkGapInfo
0x00542448: Ed::ScriptGetEditedParkGapName
0x005424d0: Ed::ScriptParkEditorSelectionAreaTooBigToCopy
0x005424f8: Ed::ScriptCopyParkEditorSelectionToClipboard
0x00542540: Ed::ScriptSwitchParkEditorMenuPieceToMostRecentClipboard
0x00542568: Ed::ScriptCutParkEditorAreaSelection
0x005425d8: Ed::ScriptParkEditorAreaSelectionDeletePieces
0x00542600: Ed::ScriptContinueParkEditorAreaSelection
0x00542628: Ed::ScriptGetEditorTheme
0x005426c8: Ed::ScriptSetEditorTheme
0x00542738: Ed::ScriptGetEditorMaxThemes
0x005427c0: Ed::ScriptGetCustomParkName
0x00542940: Ed::ScriptSetCustomParkName
0x00542988: Ed::ScriptIsCustomPark
0x005429a8: Ed::ScriptBindParkEditorToController
0x005429e0: Ed::ScriptOptimizeParkGeometry
0x00542a10: Ed::ScriptGetParkEdMemStats
0x00542a30: Ed::ScriptParkEdPushSnapshot
0x00542a98: Ed::ScriptParkEdPopSnapshot
0x00542b00: Ed::ScriptEnableParkEdCursor
0x00542b88: Ed::ScriptExitParkEdTestPlay
0x00542c20: Ed::ScriptIsParkFull
0x00542c60: Ed::ScriptParkUpdateUsageInfo
0x00542c80: Ed::ScriptGetEditorLoadedTheme
0x00542d18: Ed::ScriptSetEditorLoadedTheme
0x00542d90: Tsk::Task_Ed::CParkEditor_::_Task
0x00542db0: Inp::Handler_Ed::CParkEditor_::vCall
0x00542e00: Inp::Handler_Ed::CParkEditor_::GetCode
0x00542e08: Inp::Handler_Ed::CParkEditor_::_Handler
0x00542e30: Tsk::Task_Ed::CParkEditor_::vCall
0x00542e80: Tsk::Task_Ed::CParkEditor_::GetCode
0x00542e88: Ed::CParkManager::CParkManager
0x00543230: Ed::CParkManager::_CParkManager
0x005432b8: Ed::CParkManager::Initialize
0x005439d0: Ed::CParkManager::Deinitialize
0x00543aa0: Ed::CParkManager::RemoveClonedScene
0x00543ac0: Ed::CParkManager::RebuildWholePark
0x00543cc0: Ed::CParkManager::RebuildFloor
0x00543d70: Ed::CParkManager::RebuildRestartNodes
0x00544220: Ed::CParkManager::RebuildParkNodeArray
0x00544260: Ed::CParkManager::RebuildInnerShell
0x00544b58: Ed::CParkManager::RefreshParkGeometryLists
0x00544bb0: Ed::CParkManager::WriteCompressedMapBuffer
0x00544bd8: Ed::CParkManager::GetCompressedMapBuffer
0x00544ca8: Ed::CParkManager::SetCompressedMapBuffer
0x00544da0: Ed::CParkManager::SyncCompressedMapBuffer
0x00544de0: Ed::CParkManager::IsMapSavedLocally
0x00544e10: Ed::CParkManager::WriteIntoStructure
0x00544f98: Ed::CParkManager::ReadFromStructure
0x00545198: Ed::CParkManager::GetTheme
0x00545208: Ed::CParkManager::SetTheme
0x00545270: Ed::CParkManager::GetParkName
0x005452c8: Ed::CParkManager::SetParkName
0x00545398: Ed::CParkManager::AccessDisk
0x005457e8: Ed::CParkManager::NukePark
0x005458f8: Ed::CParkManager::GetShellSceneID
0x00545960: Ed::CParkManager::GetSourceSceneID
0x005459c0: Ed::CParkManager::GetAbstractMeta
0x005459d0: Nx::sPlatParams
0x00545a10: Nx::sp_load_screen_texture
0x00545a14: Nx::sp_load_screen_sprite
0x00545a18: Nx::s_use_alpha_axis
0x00545a20: Nx::s_palette_octree
0x00545aa8: Ed::CParkManager::GetAbstractMetaByIndex
0x00545b98: Ed::CParkManager::CreateConcreteMeta
0x00545eb8: Ed::CParkManager::DestroyConcreteMeta
0x00546128: Ed::CParkManager::DestroyAllConcreteMetas
0x005461f8: Ed::CParkManager::DestroyMetasInArea
0x005463f0: Ed::CParkManager::DestroyMetasInArea
0x00546530: Ed::CParkManager::HighlightMetasInArea
0x00546618: Ed::CParkManager::AddMetaPieceToPark
0x00546920: Ed::CParkManager::RelocateMetaPiece
0x00546c78: Ed::CParkManager::GetMetaPiecesAt
0x00547058: Ed::CParkManager::GetAreaMetaPieces
0x00547188: Ed::CParkManager::GetMapListNode
0x005471b0: Ed::CParkManager::AreMetasOutsideBounds
0x005472b8: Ed::CParkManager::EnoughMemoryToResize
0x005472f8: Ed::CParkManager::GetFloorHeight
0x005474b8: Ed::CParkManager::ResetFloorHeights
0x005477e0: Ed::CParkManager::SlideColumn
0x00547950: Ed::CParkManager::UndoSlideColumn
0x005479c8: Ed::CParkManager::ChangeFloorHeight
0x00547ad8: Ed::CParkManager::GridCoordinatesToWorld
0x00547bb0: Ed::CParkManager::CreateParkManager
0x00547c20: Ed::CParkManager::DestroyParkManager
0x00547c58: Ed::CParkManager::sInstance
0x00547ca0: Ed::CParkManager::Instance
0x00547ce8: Ed::CParkManager::GetPieceSet
0x00547e10: Ed::CParkManager::IsOccupiedByRoad
0x00547ec0: Ed::CParkManager::CanPlacePiecesIn
0x00548090: Ed::CParkManager::GetGapDescriptor
0x005481e8: Ed::CParkManager::AddGap
0x00548740: Ed::CParkManager::CreateGapManager
0x00548770: Ed::CParkManager::DestroyGapManager
0x005487b0: Ed::CParkManager::RemoveGap
0x00548a60: Ed::CParkManager::RemoveGap
0x00548b30: Ed::CParkManager::HighlightMetasWithGaps
0x00548bc8: Ed::CParkManager::GetSummaryInfoFromBuffer
0x00548c48: Ed::CParkManager::apply_meta_contained_risers_to_floor
0x00549010: Ed::CParkManager::intersection_with_riser_containing_metas
0x005490e8: Ed::CParkManager::slide_column_part_one
0x005494e8: Ed::CParkManager::fix_slide_column_part_one_failure
0x005495d0: Ed::CParkManager::slide_column_part_two
0x00549680: Ed::CParkManager::kill_pieces_in_layer_under_area
0x00549748: Ed::CParkManager::finish_slide_column
0x005498e0: Ed::CParkManager::generate_floor_pieces_from_height_map
0x00549a20: Nx::CPs2LightManager::s_model_lights_list
0x00549a40: Nx::CPs2ModelLights::s_def_ambient_color
0x00549a48: Nx::CPs2ModelLights::sp_def_diffuse_color
0x00549ad0: Nx::CPs2ModelLights::sp_def_diffuse_direction
0x00549ba0: Ed::CParkManager::create_riser_at_pos
0x00549cc0: bbox.3174
0x00549cf0: Nx::splatColorModulate
0x00549d00: Nx::shatterColorModulate
0x00549d10: Nx::p_destroy_list
0x0054a170: Ed::CParkManager::add_metapiece_to_node_list
0x0054a1e8: Ed::CParkManager::remove_metapiece_from_node_list
0x0054a278: Ed::CParkManager::bucketify_metapiece
0x0054a378: Ed::CParkManager::debucketify_metapiece
0x0054a4b8: Ed::CParkManager::create_abstract_metapieces
0x0054a510: pZoomBlur.2058
0x0054a524: NxPs2::p_patch_BLOOM1
0x0054a528: NxPs2::p_patch_BLOOM2
0x0054a52c: NxPs2::p_patch_BLOOM3
0x0054a530: NxPs2::p_patch_BLOOM4
0x0054a534: NxPs2::p_patch_BLOOM5
0x0054a538: NxPs2::p_patch_PRMODE
0x0054a53c: NxPs2::p_patch_ALPHA
0x0054a540: NxPs2::p_patch_ALPHA2
0x0054a544: NxPs2::p_patch_COLOR
0x0054a548: NxPs2::p_patch_COLOR2
0x0054a54c: NxPs2::p_patch_DOF1
0x0054a550: NxPs2::p_patch_DOF2
0x0054a554: NxPs2::p_DOF_Palette
0x0054a55c: NxPs2::p_NOISE_Palette
0x0054a560: NxPs2::p_NOISE_Texture
0x0054a564: NxPs2::p_NOISE_ALPHA
0x0054a568: NxPs2::p_NOISE_COLOR
0x0054a570: NxPs2::p_last_alpha
0x0054a574: NxPs2::p_last_colour
0x0054a578: NxPs2::UploadStalled
0x0054a57c: NxPs2::RenderStalled
0x0054a580: NxPs2::p_gsmem
0x0054a590: NxPs2::p_VifData
0x0054a990: NxPs2::gLoadBarTotalFrames
0x0054a994: NxPs2::gLoadBarNumFrames
0x0054a9a0: NxPs2::OcclusionPolys
0x0054b128: Ed::CParkManager::DEBUG_VerifyPieceArray
0x0054b2d8: Ed::CParkManager::SetRestartTypeId
0x0054b308: Ed::CParkManager::IsRestartPiece
0x0054b3b8: Ed::CParkManager::write_compressed_map_buffer
0x0054ba68: Ed::CParkManager::fake_compressed_map_buffer
0x0054bbf8: Ed::CParkManager::read_from_compressed_map_buffer
0x0054c270: Ed::CParkManager::read_from_compressed_map_buffer_old
0x0054c8f0: Ed::CParkManager::setup_default_dimensions
0x0054c948: Ed::CParkManager::setup_road_mask
0x0054cae8: Ed::CParkManager::setup_lighting
0x0054cce8: Ed::ParkEditorUpdateMemoryDisplay
0x0054ce40: Ed::CCursor::CCursor
0x0054cfb0: Ed::CCursor::_CCursor
0x0054d048: Ed::CCursor::sInstance
0x0054d0a0: Ed::CCursor::CreateCursor
0x0054d180: Ed::CCursor::DestroyCursor
0x0054d1c0: Ed::CCursor::destroy_clipboards
0x0054d218: Ed::CCursor::DestroyClipboardsWhichAreTooBigToFit
0x0054d320: Ed::CCursor::DestroyGeometry
0x0054d378: Ed::CCursor::DestroyAnyClipboardCursors
0x0054d3b8: Ed::CCursor::Update
0x0054d818: Ed::CCursor::AttemptStamp
0x0054da88: Ed::CCursor::AttemptRemove
0x0054db58: Ed::CCursor::InformOfMetapieceDeletion
0x0054dbc0: Ed::CCursor::AttemptGap
0x0054de80: Ed::CCursor::AttemptRemoveGap
0x0054df38: Ed::CCursor::AdjustGap
0x0054e478: Ed::CCursor::SetGapNameAndScore
0x0054e550: Ed::CCursor::SetGapCancelFlags
0x0054e680: Ed::CCursor::GetGapName
0x0054e688: Ed::CCursor::AttemptAreaSelect
0x0054e7c8: Ed::CCursor::ClearAreaSelection
0x0054e850: Ed::CCursor::ContinueAreaSelection
0x0054e860: Ed::CCursor::DeleteSelectedPieces
0x0054e918: Ed::CCursor::ResetSelectedHeights
0x0054e9a0: Ed::CCursor::get_selected_area_coords
0x0054e9f0: Ed::CCursor::GetAreaSelectDims
0x0054ea98: Ed::CCursor::DeleteOldestClipboard
0x0054eb08: Ed::CCursor::SelectionAreaTooBigToCopy
0x0054ebb8: Ed::CCursor::CopySelectionToClipboard
0x0054ed40: Ed::CCursor::GetNumClipboards
0x0054ed70: Ed::CCursor::PasteCurrentClipboard
0x0054eda0: Ed::CCursor::get_clipboard
0x0054edd0: Ed::CCursor::set_current_clipboard
0x0054ee18: Ed::CCursor::RefreshSelectionArea
0x0054efa0: Ed::CCursor::HighlightIntersectingMetas
0x0054f0a0: Ed::CCursor::SetVisibility
0x0054f100: Ed::CCursor::ChangePieceInSet
0x0054f190: Ed::CCursor::ChangeSet
0x0054f368: Ed::CCursor::SwitchMenuPieceToMostRecentClipboard
0x0054f450: Ed::CCursor::ChangeFloorHeight
0x0054f568: Ed::CCursor::ChangeFloorHeight
0x0054f8a0: Ed::CCursor::IsSittingOnGap
0x0054f8d0: Ed::CCursor::ForceInBounds
0x0054fb90: Ed::CCursor::change_cell_pos
0x0054fee0: Ed::CCursor::set_source_meta
0x005500c0: Ed::CCursor::change_mode
0x005500e8: Ed::CCursor::RefreshHelperText
0x005502b8: Ed::CCursor::is_gap_descriptor_same_as_current
0x00550308: Ed::CUpperMenuManager::CUpperMenuManager
0x00550340: Ed::CUpperMenuManager::_CUpperMenuManager
0x005503b0: Ed::CUpperMenuManager::sInstance
0x005503c0: Ed::CUpperMenuManager::CreateUpperMenu
0x005504a0: Ed::CUpperMenuManager::DestroyUpperMenu
0x005504e0: Ed::CUpperMenuManager::SetPieceSet
0x005509a0: NxPs2::sOccluder::Occluders
0x00550ce8: Ed::CUpperMenuManager::Enable
0x00550e90: Ed::CUpperMenuManager::Disable
0x00550ee4: vert_index.3196
0x00550ee8: vert_index.3200
0x00550eec: vert_index.3207
0x00550ef0: vert_index.3211
0x00550ef8: CGColour
0x00550f10: NxPs2::CGeomNode::sWorld
0x00550f38: Mem::CPoolable_Ed::CClipboardEntry_::SGetNumUsedItems
0x00550f60: NxPs2::CGeomNode::sDatabase
0x00550fb0: NxPs2::uNodeUVWibble
0x00550fc0: NxPs2::FontVramStart
0x00550fc4: NxPs2::FontVramBase
0x00550fc8: NxPs2::pFontList
0x00550fd0: old_pList1.3653
0x00550fe0: NxPs2::shadowDPStack
0x00550ff0: NxPs2::p_start
0x00550ff4: NxPs2::p_start_tag
0x00550ff8: NxPs2::p_mid_loc
0x00550ffc: NxPs2::vu1StartLoc
0x00551000: NxPs2::vu1StartBuffer
0x00551004: NxPs2::vu1MidLoc
0x00551008: NxPs2::vu1MidBuffer
0x005510a0: NxPs2::render::WorldToCamera
0x005510e0: NxPs2::render::WorldToCameraRotation
0x00551108: Mem::CPoolable_Ed::CClipboard_::operator delete
0x00551120: NxPs2::render::WorldToFrustum
0x00551160: NxPs2::render::WorldToViewport
0x005511a0: NxPs2::render::CameraToWorld
0x005511e0: NxPs2::render::CameraToWorldRotation
0x00551220: NxPs2::render::CameraToFrustum
0x00551260: NxPs2::render::CameraToViewport
0x005512a0: NxPs2::render::FrustumToViewport
